"value","unit","charge_id","timestamp"
"129100","Wh","26192","2024-07-27 09:38:36+00"
"129200","Wh","26192","2024-07-27 09:39:35+00"
"129400","Wh","26192","2024-07-27 09:40:36+00"
"129500","Wh","26192","2024-07-27 09:41:36+00"
"129700","Wh","26192","2024-07-27 09:42:36+00"
"129900","Wh","26192","2024-07-27 09:43:36+00"
"129900","Wh","26192","2024-07-27 09:43:36+00"
"130000","Wh","26192","2024-07-27 09:44:36+00"
"130200","Wh","26192","2024-07-27 09:45:36+00"
"130400","Wh","26192","2024-07-27 09:46:36+00"
"130500","Wh","26192","2024-07-27 09:47:36+00"
"130700","Wh","26192","2024-07-27 09:48:36+00"
"130900","Wh","26192","2024-07-27 09:49:36+00"
"131000","Wh","26192","2024-07-27 09:50:36+00"
"131200","Wh","26192","2024-07-27 09:51:36+00"
"131300","Wh","26192","2024-07-27 09:52:36+00"
"131500","Wh","26192","2024-07-27 09:53:36+00"
"131700","Wh","26192","2024-07-27 09:54:36+00"
"131800","Wh","26192","2024-07-27 09:55:35+00"
"132000","Wh","26192","2024-07-27 09:56:36+00"
"132200","Wh","26192","2024-07-27 09:57:36+00"
"132300","Wh","26192","2024-07-27 09:58:36+00"
"132500","Wh","26192","2024-07-27 09:59:35+00"
"132700","Wh","26192","2024-07-27 10:00:35+00"
"132800","Wh","26192","2024-07-27 10:01:35+00"
"133000","Wh","26192","2024-07-27 10:02:35+00"
"133200","Wh","26192","2024-07-27 10:03:35+00"
"133300","Wh","26192","2024-07-27 10:04:36+00"
"133500","Wh","26192","2024-07-27 10:05:36+00"
"133700","Wh","26192","2024-07-27 10:06:36+00"
"133800","Wh","26192","2024-07-27 10:07:36+00"
"134000","Wh","26192","2024-07-27 10:08:36+00"
"134100","Wh","26192","2024-07-27 10:09:36+00"
"134300","Wh","26192","2024-07-27 10:10:36+00"
"134500","Wh","26192","2024-07-27 10:11:36+00"
"134600","Wh","26192","2024-07-27 10:12:36+00"
"134700","Wh","26192","2024-07-27 10:13:36+00"
"134900","Wh","26192","2024-07-27 10:14:36+00"
"135000","Wh","26192","2024-07-27 10:15:36+00"
"135200","Wh","26192","2024-07-27 10:16:36+00"
"135300","Wh","26192","2024-07-27 10:17:36+00"
"135500","Wh","26192","2024-07-27 10:18:36+00"
"135700","Wh","26192","2024-07-27 10:19:36+00"
"135800","Wh","26192","2024-07-27 10:20:36+00"
"136000","Wh","26192","2024-07-27 10:21:36+00"
"136200","Wh","26192","2024-07-27 10:22:36+00"
"136300","Wh","26192","2024-07-27 10:23:36+00"
"136500","Wh","26192","2024-07-27 10:24:36+00"
"136700","Wh","26192","2024-07-27 10:25:36+00"
"136800","Wh","26192","2024-07-27 10:26:36+00"
"137000","Wh","26192","2024-07-27 10:27:36+00"
"137200","Wh","26192","2024-07-27 10:28:37+00"
"137300","Wh","26192","2024-07-27 10:29:37+00"
"137500","Wh","26192","2024-07-27 10:30:37+00"
"137600","Wh","26192","2024-07-27 10:31:36+00"
"137800","Wh","26192","2024-07-27 10:32:36+00"
"138000","Wh","26192","2024-07-27 10:33:36+00"
"138100","Wh","26192","2024-07-27 10:34:36+00"
"138300","Wh","26192","2024-07-27 10:35:36+00"
"138500","Wh","26192","2024-07-27 10:36:36+00"
"138600","Wh","26192","2024-07-27 10:37:36+00"
"138800","Wh","26192","2024-07-27 10:38:36+00"
"139000","Wh","26192","2024-07-27 10:39:37+00"
"139100","Wh","26192","2024-07-27 10:40:37+00"
"139300","Wh","26192","2024-07-27 10:41:37+00"
"139500","Wh","30934","2024-09-13 17:46:17+00"
"139600","Wh","30934","2024-09-13 17:47:17+00"
"139700","Wh","30934","2024-09-13 17:48:17+00"
"139800","Wh","30934","2024-09-13 17:49:17+00"
"139900","Wh","30934","2024-09-13 17:50:18+00"
"140000","Wh","30934","2024-09-13 17:51:18+00"
"140200","Wh","30934","2024-09-13 17:52:18+00"
"140300","Wh","30934","2024-09-13 17:53:18+00"
"140400","Wh","30934","2024-09-13 17:54:18+00"
"140500","Wh","30934","2024-09-13 17:55:18+00"
"140600","Wh","30934","2024-09-13 17:56:18+00"
"140700","Wh","30934","2024-09-13 17:57:18+00"
"140800","Wh","30934","2024-09-13 17:58:18+00"
"141000","Wh","30934","2024-09-13 17:59:18+00"
"141100","Wh","30934","2024-09-13 18:00:18+00"
"141200","Wh","30934","2024-09-13 18:01:18+00"
"141300","Wh","30934","2024-09-13 18:02:18+00"
"141400","Wh","30934","2024-09-13 18:03:18+00"
"141500","Wh","30934","2024-09-13 18:04:18+00"
"141600","Wh","30934","2024-09-13 18:05:19+00"
"141700","Wh","30934","2024-09-13 18:06:19+00"
"141900","Wh","30934","2024-09-13 18:07:19+00"
"142000","Wh","30934","2024-09-13 18:08:19+00"
"142100","Wh","30934","2024-09-13 18:09:19+00"
"142200","Wh","30934","2024-09-13 18:10:19+00"
"142300","Wh","30934","2024-09-13 18:11:19+00"
"142400","Wh","30934","2024-09-13 18:12:19+00"
"142500","Wh","30934","2024-09-13 18:13:19+00"
"142700","Wh","30934","2024-09-13 18:14:18+00"
"142800","Wh","30934","2024-09-13 18:15:18+00"
"142900","Wh","30934","2024-09-13 18:16:18+00"
"143000","Wh","30934","2024-09-13 18:17:18+00"
"143100","Wh","30934","2024-09-13 18:18:18+00"
"143200","Wh","30934","2024-09-13 18:19:18+00"
"143300","Wh","30934","2024-09-13 18:20:18+00"
"143500","Wh","30934","2024-09-13 18:21:18+00"
"143600","Wh","30934","2024-09-13 18:22:18+00"
"143700","Wh","30934","2024-09-13 18:23:18+00"
"143800","Wh","30934","2024-09-13 18:24:18+00"
"143900","Wh","30934","2024-09-13 18:25:18+00"
"144000","Wh","30934","2024-09-13 18:26:18+00"
"144100","Wh","30934","2024-09-13 18:27:18+00"
"144200","Wh","30934","2024-09-13 18:28:18+00"
"144400","Wh","30934","2024-09-13 18:29:18+00"
"144500","Wh","30934","2024-09-13 18:30:18+00"
"144600","Wh","30934","2024-09-13 18:31:18+00"
"144700","Wh","30934","2024-09-13 18:32:18+00"
"144800","Wh","30934","2024-09-13 18:33:18+00"
"144900","Wh","30934","2024-09-13 18:34:18+00"
"145000","Wh","30934","2024-09-13 18:35:18+00"
"145200","Wh","30934","2024-09-13 18:36:18+00"
"145300","Wh","30934","2024-09-13 18:37:18+00"
"145400","Wh","30934","2024-09-13 18:38:19+00"
"145500","Wh","30934","2024-09-13 18:39:19+00"
"145600","Wh","30934","2024-09-13 18:40:19+00"
"145700","Wh","30934","2024-09-13 18:41:19+00"
"145800","Wh","30934","2024-09-13 18:42:19+00"
"146000","Wh","30934","2024-09-13 18:43:19+00"
"146100","Wh","30934","2024-09-13 18:44:19+00"
"146200","Wh","30934","2024-09-13 18:45:18+00"
"146300","Wh","30934","2024-09-13 18:46:18+00"
"146400","Wh","30934","2024-09-13 18:47:18+00"
"146500","Wh","30934","2024-09-13 18:48:18+00"
"146600","Wh","30934","2024-09-13 18:49:19+00"
"146700","Wh","30934","2024-09-13 18:50:19+00"
"146900","Wh","30934","2024-09-13 18:51:19+00"
"147000","Wh","30934","2024-09-13 18:52:19+00"
"147100","Wh","30934","2024-09-13 18:53:19+00"
"147200","Wh","30934","2024-09-13 18:54:19+00"
"147300","Wh","30934","2024-09-13 18:55:19+00"
"147400","Wh","30934","2024-09-13 18:56:19+00"
"147500","Wh","30934","2024-09-13 18:57:19+00"
"147700","Wh","30934","2024-09-13 18:58:19+00"
"147800","Wh","30934","2024-09-13 18:59:19+00"
"147900","Wh","30934","2024-09-13 19:00:19+00"
"148000","Wh","30934","2024-09-13 19:01:19+00"
"148100","Wh","30934","2024-09-13 19:02:19+00"
"148200","Wh","30934","2024-09-13 19:03:19+00"
"148300","Wh","30934","2024-09-13 19:04:19+00"
"148500","Wh","30934","2024-09-13 19:05:19+00"
"148600","Wh","30934","2024-09-13 19:06:19+00"
"148700","Wh","30934","2024-09-13 19:07:19+00"
"148800","Wh","30934","2024-09-13 19:08:19+00"
"148900","Wh","30934","2024-09-13 19:09:19+00"
"149000","Wh","30934","2024-09-13 19:10:19+00"
"149100","Wh","30934","2024-09-13 19:11:19+00"
"149200","Wh","30934","2024-09-13 19:12:19+00"
"149400","Wh","30934","2024-09-13 19:13:19+00"
"149500","Wh","30934","2024-09-13 19:14:19+00"
"149600","Wh","30934","2024-09-13 19:15:19+00"
"149700","Wh","30934","2024-09-13 19:16:19+00"
"149800","Wh","30934","2024-09-13 19:17:19+00"
"149900","Wh","30934","2024-09-13 19:18:19+00"
"150000","Wh","30934","2024-09-13 19:19:19+00"
"150200","Wh","30934","2024-09-13 19:20:19+00"
"150300","Wh","30934","2024-09-13 19:21:19+00"
"150400","Wh","30934","2024-09-13 19:22:19+00"
"150500","Wh","30934","2024-09-13 19:23:19+00"
"150600","Wh","30934","2024-09-13 19:24:18+00"
"150700","Wh","30934","2024-09-13 19:25:18+00"
"150800","Wh","30934","2024-09-13 19:26:18+00"
"150900","Wh","30934","2024-09-13 19:27:19+00"
"151100","Wh","30934","2024-09-13 19:28:19+00"
"151200","Wh","30934","2024-09-13 19:29:19+00"
"151300","Wh","30934","2024-09-13 19:30:19+00"
"151400","Wh","30934","2024-09-13 19:31:19+00"
"151500","Wh","30934","2024-09-13 19:32:19+00"
"151600","Wh","30934","2024-09-13 19:33:19+00"
"151700","Wh","30934","2024-09-13 19:34:19+00"
"151900","Wh","30934","2024-09-13 19:35:19+00"
"152000","Wh","30934","2024-09-13 19:36:19+00"
"152100","Wh","30934","2024-09-13 19:37:19+00"
"152200","Wh","30934","2024-09-13 19:38:19+00"
"152300","Wh","30934","2024-09-13 19:39:19+00"
"152400","Wh","30934","2024-09-13 19:40:19+00"
"152500","Wh","30934","2024-09-13 19:41:19+00"
"152600","Wh","30934","2024-09-13 19:42:19+00"
"152800","Wh","30934","2024-09-13 19:43:19+00"
"152900","Wh","30934","2024-09-13 19:44:19+00"
"153000","Wh","30934","2024-09-13 19:45:19+00"
"153100","Wh","30934","2024-09-13 19:46:19+00"
"153200","Wh","30934","2024-09-13 19:47:19+00"
"153300","Wh","30934","2024-09-13 19:48:19+00"
"153400","Wh","30934","2024-09-13 19:49:19+00"
"153600","Wh","30934","2024-09-13 19:50:19+00"
"153700","Wh","30934","2024-09-13 19:51:19+00"
"153800","Wh","30934","2024-09-13 19:52:19+00"
"153900","Wh","30934","2024-09-13 19:53:19+00"
"154000","Wh","30934","2024-09-13 19:54:19+00"
"154100","Wh","30934","2024-09-13 19:55:18+00"
"154200","Wh","30934","2024-09-13 19:56:18+00"
"154400","Wh","30934","2024-09-13 19:57:18+00"
"154500","Wh","30934","2024-09-13 19:58:18+00"
"154600","Wh","30934","2024-09-13 19:59:19+00"
"154700","Wh","30934","2024-09-13 20:00:19+00"
"154800","Wh","30934","2024-09-13 20:01:20+00"
"154900","Wh","30934","2024-09-13 20:02:20+00"
"155000","Wh","30934","2024-09-13 20:03:20+00"
"155000","Wh","30934","2024-09-13 20:04:20+00"
"155000","Wh","30934","2024-09-13 20:05:20+00"
"155000","Wh","30934","2024-09-13 20:06:20+00"
"155100","Wh","30934","2024-09-13 20:07:20+00"
"155100","Wh","30934","2024-09-13 20:08:20+00"
"155100","Wh","30934","2024-09-13 20:09:20+00"
"155100","Wh","30934","2024-09-13 20:10:20+00"
"155200","Wh","30934","2024-09-13 20:11:20+00"
"155200","Wh","30934","2024-09-13 20:12:20+00"
"155200","Wh","30934","2024-09-13 20:13:20+00"
"155200","Wh","30934","2024-09-13 20:14:20+00"
"155200","Wh","30934","2024-09-13 20:15:20+00"
"155200","Wh","30934","2024-09-13 20:16:20+00"
"155200","Wh","30934","2024-09-13 20:17:20+00"
"155200","Wh","30934","2024-09-13 20:18:20+00"
"155200","Wh","30934","2024-09-13 20:19:20+00"
"155200","Wh","30934","2024-09-13 20:20:20+00"
"155200","Wh","30934","2024-09-13 20:21:20+00"
"155200","Wh","30934","2024-09-13 20:22:20+00"
"155200","Wh","30934","2024-09-13 20:23:20+00"
"155200","Wh","30934","2024-09-13 20:24:20+00"
"155200","Wh","30934","2024-09-13 20:25:20+00"
"155200","Wh","30934","2024-09-13 20:26:20+00"
"155200","Wh","30934","2024-09-13 20:27:20+00"
"155200","Wh","30934","2024-09-13 20:28:19+00"
"155200","Wh","30934","2024-09-13 20:29:19+00"
"155200","Wh","30934","2024-09-13 20:30:19+00"
"155200","Wh","30934","2024-09-13 20:31:19+00"
"155200","Wh","30934","2024-09-13 20:32:19+00"
"155200","Wh","30934","2024-09-13 20:33:19+00"
"155200","Wh","30934","2024-09-13 20:34:19+00"
"155200","Wh","30934","2024-09-13 20:35:19+00"
"155200","Wh","30934","2024-09-13 20:36:19+00"
"155200","Wh","30934","2024-09-13 20:37:20+00"
"155200","Wh","30934","2024-09-13 20:38:19+00"
"155200","Wh","30934","2024-09-13 20:39:20+00"
"155200","Wh","30934","2024-09-13 20:40:20+00"
"155200","Wh","30934","2024-09-13 20:41:20+00"
"155200","Wh","30934","2024-09-13 20:42:20+00"
"155200","Wh","30934","2024-09-13 20:43:20+00"
"155200","Wh","30934","2024-09-13 20:44:20+00"
"155200","Wh","30934","2024-09-13 20:45:20+00"
"155200","Wh","30934","2024-09-13 20:46:20+00"
"155200","Wh","30934","2024-09-13 20:47:20+00"
"155200","Wh","30934","2024-09-13 20:48:20+00"
"155200","Wh","30934","2024-09-13 20:49:20+00"
"155200","Wh","30934","2024-09-13 20:50:20+00"
"155200","Wh","30934","2024-09-13 20:51:20+00"
"155200","Wh","30934","2024-09-13 20:52:20+00"
"155200","Wh","30934","2024-09-13 20:53:20+00"
"155200","Wh","30934","2024-09-13 20:54:20+00"
"155200","Wh","30934","2024-09-13 20:55:20+00"
"155200","Wh","30934","2024-09-13 20:56:20+00"
"155200","Wh","30934","2024-09-13 20:57:20+00"
"155200","Wh","30934","2024-09-13 20:58:19+00"
"155200","Wh","30934","2024-09-13 20:59:19+00"
"155200","Wh","30934","2024-09-13 21:00:19+00"
"155200","Wh","30934","2024-09-13 21:01:19+00"
"155200","Wh","30934","2024-09-13 21:02:19+00"
"155200","Wh","30934","2024-09-13 21:03:19+00"
"155200","Wh","30934","2024-09-13 21:04:20+00"
"155200","Wh","30934","2024-09-13 21:05:20+00"
"155200","Wh","30934","2024-09-13 21:06:20+00"
"155200","Wh","30934","2024-09-13 21:07:20+00"
"155200","Wh","30934","2024-09-13 21:08:20+00"
"155200","Wh","30934","2024-09-13 21:09:20+00"
"155200","Wh","30934","2024-09-13 21:10:20+00"
"155200","Wh","30934","2024-09-13 21:11:21+00"
"155200","Wh","30934","2024-09-13 21:12:21+00"
"155200","Wh","30934","2024-09-13 21:13:21+00"
"155200","Wh","30934","2024-09-13 21:14:21+00"
"155300","Wh","31177","2024-09-17 15:45:30+00"
"155400","Wh","31177","2024-09-17 15:46:30+00"
"155600","Wh","31177","2024-09-17 15:47:30+00"
"155800","Wh","31177","2024-09-17 15:48:29+00"
"155900","Wh","31177","2024-09-17 15:49:29+00"
"156100","Wh","31177","2024-09-17 15:50:29+00"
"156300","Wh","31177","2024-09-17 15:51:29+00"
"156500","Wh","31177","2024-09-17 15:52:29+00"
"156600","Wh","31177","2024-09-17 15:53:29+00"
"156800","Wh","31177","2024-09-17 15:54:29+00"
"157000","Wh","31177","2024-09-17 15:55:29+00"
"157100","Wh","31177","2024-09-17 15:56:29+00"
"157300","Wh","31177","2024-09-17 15:57:29+00"
"157500","Wh","31177","2024-09-17 15:58:29+00"
"157700","Wh","31177","2024-09-17 15:59:29+00"
"157800","Wh","31177","2024-09-17 16:00:29+00"
"158000","Wh","31177","2024-09-17 16:01:29+00"
"158200","Wh","31177","2024-09-17 16:02:29+00"
"158400","Wh","31177","2024-09-17 16:03:29+00"
"158500","Wh","31177","2024-09-17 16:04:29+00"
"158700","Wh","31177","2024-09-17 16:05:29+00"
"158900","Wh","31177","2024-09-17 16:06:29+00"
"159100","Wh","31177","2024-09-17 16:07:29+00"
"159200","Wh","31177","2024-09-17 16:08:29+00"
"159400","Wh","31177","2024-09-17 16:09:29+00"
"159600","Wh","31177","2024-09-17 16:10:29+00"
"159800","Wh","31177","2024-09-17 16:11:29+00"
"159900","Wh","31177","2024-09-17 16:12:30+00"
"160100","Wh","31177","2024-09-17 16:13:29+00"
"160300","Wh","31177","2024-09-17 16:14:29+00"
"160400","Wh","31177","2024-09-17 16:15:29+00"
"160600","Wh","31177","2024-09-17 16:16:29+00"
"160800","Wh","31177","2024-09-17 16:17:30+00"
"161000","Wh","31177","2024-09-17 16:18:29+00"
"161100","Wh","31177","2024-09-17 16:19:30+00"
"161300","Wh","31177","2024-09-17 16:20:29+00"
"161500","Wh","31177","2024-09-17 16:21:30+00"
"161700","Wh","31177","2024-09-17 16:22:30+00"
"161800","Wh","31177","2024-09-17 16:23:31+00"
"162000","Wh","31177","2024-09-17 16:24:31+00"
"162200","Wh","31177","2024-09-17 16:25:31+00"
"162400","Wh","31177","2024-09-17 16:26:30+00"
"162500","Wh","31177","2024-09-17 16:27:30+00"
"162700","Wh","31177","2024-09-17 16:28:30+00"
"162900","Wh","31177","2024-09-17 16:29:30+00"
"163000","Wh","31177","2024-09-17 16:30:30+00"
"163200","Wh","31177","2024-09-17 16:31:30+00"
"163400","Wh","31177","2024-09-17 16:32:30+00"
"163600","Wh","31177","2024-09-17 16:33:30+00"
"163800","Wh","31177","2024-09-17 16:34:30+00"
"163900","Wh","31177","2024-09-17 16:35:30+00"
"164100","Wh","31177","2024-09-17 16:36:30+00"
"164300","Wh","31177","2024-09-17 16:37:30+00"
"164500","Wh","31177","2024-09-17 16:38:30+00"
"164600","Wh","31177","2024-09-17 16:39:30+00"
"164800","Wh","31177","2024-09-17 16:40:30+00"
"165000","Wh","31177","2024-09-17 16:41:30+00"
"165200","Wh","31177","2024-09-17 16:42:30+00"
"165300","Wh","31177","2024-09-17 16:43:30+00"
"165500","Wh","31177","2024-09-17 16:44:30+00"
"165700","Wh","31177","2024-09-17 16:45:30+00"
"165800","Wh","31177","2024-09-17 16:46:30+00"
"166000","Wh","31177","2024-09-17 16:47:30+00"
"166200","Wh","31177","2024-09-17 16:48:30+00"
"166400","Wh","31177","2024-09-17 16:49:30+00"
"166500","Wh","31177","2024-09-17 16:50:30+00"
"166600","Wh","31177","2024-09-17 16:51:30+00"
"166700","Wh","32076","2024-09-27 15:40:34+00"
"166900","Wh","32076","2024-09-27 15:41:35+00"
"167000","Wh","32076","2024-09-27 15:42:35+00"
"167200","Wh","32076","2024-09-27 15:43:35+00"
"167400","Wh","32076","2024-09-27 15:44:35+00"
"167500","Wh","32076","2024-09-27 15:45:35+00"
"167700","Wh","32076","2024-09-27 15:46:35+00"
"167900","Wh","32076","2024-09-27 15:47:35+00"
"168000","Wh","32076","2024-09-27 15:48:35+00"
"168200","Wh","32076","2024-09-27 15:49:35+00"
"168400","Wh","32076","2024-09-27 15:50:35+00"
"168600","Wh","32076","2024-09-27 15:51:35+00"
"168700","Wh","32076","2024-09-27 15:52:35+00"
"168900","Wh","32076","2024-09-27 15:53:35+00"
"169100","Wh","32076","2024-09-27 15:54:35+00"
"169300","Wh","32076","2024-09-27 15:55:35+00"
"169400","Wh","32076","2024-09-27 15:56:35+00"
"169600","Wh","32076","2024-09-27 15:57:35+00"
"169800","Wh","32076","2024-09-27 15:58:35+00"
"169900","Wh","32076","2024-09-27 15:59:35+00"
"170100","Wh","32076","2024-09-27 16:00:35+00"
"170300","Wh","32076","2024-09-27 16:01:36+00"
"170500","Wh","32076","2024-09-27 16:02:35+00"
"170600","Wh","32076","2024-09-27 16:03:36+00"
"170800","Wh","32076","2024-09-27 16:04:36+00"
"171000","Wh","32076","2024-09-27 16:05:36+00"
"171200","Wh","32076","2024-09-27 16:06:36+00"
"171300","Wh","32076","2024-09-27 16:07:36+00"
"171500","Wh","32076","2024-09-27 16:08:36+00"
"171700","Wh","32076","2024-09-27 16:09:36+00"
"171800","Wh","32076","2024-09-27 16:10:36+00"
"172000","Wh","32076","2024-09-27 16:11:36+00"
"172200","Wh","32076","2024-09-27 16:12:36+00"
"172400","Wh","32076","2024-09-27 16:13:36+00"
"172500","Wh","32076","2024-09-27 16:14:36+00"
"172700","Wh","32076","2024-09-27 16:15:36+00"
"172900","Wh","32076","2024-09-27 16:16:36+00"
"173000","Wh","32076","2024-09-27 16:17:36+00"
"173200","Wh","32076","2024-09-27 16:18:36+00"
"173400","Wh","32076","2024-09-27 16:19:36+00"
"173600","Wh","32076","2024-09-27 16:20:36+00"
"173700","Wh","32076","2024-09-27 16:21:36+00"
"173900","Wh","32076","2024-09-27 16:22:36+00"
"174100","Wh","32076","2024-09-27 16:23:36+00"
"174300","Wh","32076","2024-09-27 16:24:36+00"
"174400","Wh","32076","2024-09-27 16:25:36+00"
"174600","Wh","32076","2024-09-27 16:26:36+00"
"174800","Wh","32076","2024-09-27 16:27:36+00"
"175000","Wh","32076","2024-09-27 16:28:36+00"
"175100","Wh","32076","2024-09-27 16:29:36+00"
"175300","Wh","32076","2024-09-27 16:30:36+00"
"175500","Wh","32076","2024-09-27 16:31:36+00"
"175700","Wh","32076","2024-09-27 16:32:36+00"
"175800","Wh","32076","2024-09-27 16:33:36+00"
"176000","Wh","32076","2024-09-27 16:34:36+00"
"176200","Wh","32076","2024-09-27 16:35:36+00"
"176400","Wh","32076","2024-09-27 16:36:36+00"
"176500","Wh","32076","2024-09-27 16:37:36+00"
"176700","Wh","32076","2024-09-27 16:38:36+00"
"176900","Wh","32076","2024-09-27 16:39:36+00"
"177100","Wh","32076","2024-09-27 16:40:36+00"
"177200","Wh","32076","2024-09-27 16:41:36+00"
"177400","Wh","32076","2024-09-27 16:42:36+00"
"177600","Wh","32076","2024-09-27 16:43:35+00"
"177800","Wh","32076","2024-09-27 16:44:35+00"
"177900","Wh","32076","2024-09-27 16:45:35+00"
"178100","Wh","32076","2024-09-27 16:46:35+00"
"178300","Wh","32076","2024-09-27 16:47:36+00"
"178500","Wh","32076","2024-09-27 16:48:36+00"
"178600","Wh","32076","2024-09-27 16:49:36+00"
"178800","Wh","32076","2024-09-27 16:50:36+00"
"179000","Wh","32076","2024-09-27 16:51:36+00"
"179200","Wh","32076","2024-09-27 16:52:36+00"
"179300","Wh","32076","2024-09-27 16:53:36+00"
"179400","Wh","32118","2024-09-28 10:04:49+00"
"179400","Wh","32118","2024-09-28 10:05:49+00"
"179400","Wh","32118","2024-09-28 10:06:49+00"
"179500","Wh","32118","2024-09-28 10:07:49+00"
"179500","Wh","32118","2024-09-28 10:08:48+00"
"179600","Wh","32118","2024-09-28 10:09:48+00"
"179600","Wh","32118","2024-09-28 10:10:48+00"
"179700","Wh","32118","2024-09-28 10:11:48+00"
"179700","Wh","32118","2024-09-28 10:12:49+00"
"179800","Wh","32118","2024-09-28 10:13:49+00"
"179900","Wh","32118","2024-09-28 10:14:49+00"
"179900","Wh","32118","2024-09-28 10:15:49+00"
"180000","Wh","32118","2024-09-28 10:16:49+00"
"180000","Wh","32118","2024-09-28 10:17:49+00"
"180100","Wh","32118","2024-09-28 10:18:49+00"
"180100","Wh","32118","2024-09-28 10:19:50+00"
"180200","Wh","32118","2024-09-28 10:20:50+00"
"180300","Wh","32118","2024-09-28 10:21:50+00"
"180300","Wh","32118","2024-09-28 10:22:50+00"
"180400","Wh","32118","2024-09-28 10:23:50+00"
"180400","Wh","32118","2024-09-28 10:24:50+00"
"180500","Wh","32118","2024-09-28 10:25:50+00"
"180500","Wh","32118","2024-09-28 10:26:50+00"
"180600","Wh","32118","2024-09-28 10:27:50+00"
"180700","Wh","32118","2024-09-28 10:28:50+00"
"180700","Wh","32118","2024-09-28 10:29:50+00"
"180800","Wh","32118","2024-09-28 10:30:50+00"
"180800","Wh","32118","2024-09-28 10:31:50+00"
"180900","Wh","32118","2024-09-28 10:32:50+00"
"180900","Wh","32118","2024-09-28 10:33:50+00"
"181000","Wh","32118","2024-09-28 10:34:50+00"
"181100","Wh","32118","2024-09-28 10:35:50+00"
"181100","Wh","32118","2024-09-28 10:36:50+00"
"181200","Wh","32118","2024-09-28 10:37:50+00"
"181200","Wh","32118","2024-09-28 10:38:50+00"
"181300","Wh","32118","2024-09-28 10:39:50+00"
"181300","Wh","32118","2024-09-28 10:40:50+00"
"181400","Wh","32118","2024-09-28 10:41:50+00"
"181500","Wh","32118","2024-09-28 10:42:49+00"
"181500","Wh","32118","2024-09-28 10:43:49+00"
"181600","Wh","32118","2024-09-28 10:44:49+00"
"181600","Wh","32118","2024-09-28 10:45:49+00"
"181700","Wh","32118","2024-09-28 10:46:49+00"
"181700","Wh","32118","2024-09-28 10:47:49+00"
"181800","Wh","32118","2024-09-28 10:48:49+00"
"181900","Wh","32118","2024-09-28 10:49:49+00"
"181900","Wh","32118","2024-09-28 10:50:49+00"
"182000","Wh","32118","2024-09-28 10:51:49+00"
"182000","Wh","32118","2024-09-28 10:52:49+00"
"182100","Wh","32118","2024-09-28 10:53:49+00"
"182100","Wh","32118","2024-09-28 10:54:49+00"
"182200","Wh","32118","2024-09-28 10:55:49+00"
"182300","Wh","32118","2024-09-28 10:56:50+00"
"182300","Wh","32118","2024-09-28 10:57:50+00"
"182400","Wh","32118","2024-09-28 10:58:50+00"
"182400","Wh","32118","2024-09-28 10:59:50+00"
"182500","Wh","32118","2024-09-28 11:00:49+00"
"182500","Wh","32118","2024-09-28 11:01:50+00"
"182600","Wh","32118","2024-09-28 11:02:50+00"
"182700","Wh","32118","2024-09-28 11:03:50+00"
"182700","Wh","32118","2024-09-28 11:04:50+00"
"182800","Wh","32118","2024-09-28 11:05:50+00"
"182800","Wh","32118","2024-09-28 11:06:50+00"
"182900","Wh","32118","2024-09-28 11:07:51+00"
"182900","Wh","32118","2024-09-28 11:08:51+00"
"183000","Wh","32118","2024-09-28 11:09:51+00"
"183100","Wh","32118","2024-09-28 11:10:51+00"
"183100","Wh","32118","2024-09-28 11:11:51+00"
"183200","Wh","32118","2024-09-28 11:12:51+00"
"183200","Wh","32118","2024-09-28 11:13:51+00"
"183300","Wh","32118","2024-09-28 11:14:51+00"
"183300","Wh","32118","2024-09-28 11:15:51+00"
"183400","Wh","32118","2024-09-28 11:16:51+00"
"183500","Wh","32118","2024-09-28 11:17:51+00"
"183500","Wh","32118","2024-09-28 11:18:50+00"
"183600","Wh","32118","2024-09-28 11:19:50+00"
"183600","Wh","32118","2024-09-28 11:20:50+00"
"183700","Wh","32118","2024-09-28 11:21:50+00"
"183700","Wh","32118","2024-09-28 11:22:50+00"
"183800","Wh","32118","2024-09-28 11:23:50+00"
"183900","Wh","32118","2024-09-28 11:24:50+00"
"183900","Wh","32118","2024-09-28 11:25:50+00"
"184000","Wh","32118","2024-09-28 11:26:50+00"
"184000","Wh","32118","2024-09-28 11:27:50+00"
"184100","Wh","32118","2024-09-28 11:28:50+00"
"184200","Wh","32118","2024-09-28 11:29:50+00"
"184200","Wh","32118","2024-09-28 11:30:50+00"
"184300","Wh","32118","2024-09-28 11:31:50+00"
"184300","Wh","32118","2024-09-28 11:32:50+00"
"184400","Wh","32118","2024-09-28 11:33:50+00"
"184400","Wh","32118","2024-09-28 11:34:50+00"
"184500","Wh","32118","2024-09-28 11:35:50+00"
"184600","Wh","32118","2024-09-28 11:36:50+00"
"184600","Wh","32118","2024-09-28 11:37:50+00"
"184700","Wh","32118","2024-09-28 11:38:50+00"
"184700","Wh","32118","2024-09-28 11:39:50+00"
